Country,Year,Status,Adult_Mortality,Alcohol,Hepatitis_B,Measles,BMI,Under-Five_Deaths,Polio,Total_Expenditure,Diphtheria,HIV/AIDS,GDP,Population,Thinness__1-19_Years,Income_Composition_Of_Resources,Schooling,Smoking_Rate
Bahamas,2005.0,0.0,172.0,10.49,93.0,0.0,58.1,0.0,93.0,5.95,93.0,0.1,3138.1137172000003,1975051.8,2.6,0.786,12.4,11.7
Bahamas,2006.0,0.0,171.0,11.07,96.0,0.0,58.7,0.0,94.0,6.93,95.0,0.1,3138.1137172000003,2020545.4,2.5,0.788,12.4,11.65
Bahamas,2007.0,0.0,167.0,10.75,93.0,0.0,59.4,0.0,95.0,7.8,95.0,0.1,3295.4526291999996,2015508.6,2.5,0.79,12.5,11.6
Bahamas,2008.0,0.0,167.0,10.15,9.0,0.0,6.1,0.0,93.0,7.3,93.0,0.1,2034.8048363999999,4546210.2,2.5,0.791,12.6,11.566666666666666
Bahamas,2009.0,0.0,168.0,9.29,95.0,0.0,6.7,0.0,97.0,7.43,96.0,0.1,1471.92171506,6213189.4,2.5,0.791,12.6,11.533333333333331
Bahamas,2010.0,0.0,161.0,9.19,98.0,0.0,61.3,0.0,97.0,7.44,99.0,0.2,3258.1964028,2015508.6,2.5,0.788,12.6,11.5
Bahamas,2011.0,0.0,162.0,9.34,95.0,0.0,62.0,0.0,97.0,7.63,98.0,0.1,3258.1964028,2015508.6,2.5,0.788,12.6,11.48
Bahamas,2012.0,0.0,167.0,9.5,96.0,0.0,62.6,0.0,99.0,7.43,98.0,0.2,3258.1964028,2015508.6,2.5,0.789,12.6,11.46
Bahamas,2013.0,0.0,172.0,9.42,97.0,0.0,63.2,0.0,97.0,7.5,97.0,0.1,3814.6001751999997,2180291.4,2.5,0.79,12.6,11.44
Bahamas,2014.0,0.0,16.0,9.45,96.0,0.0,63.8,0.0,96.0,7.74,96.0,0.1,3822.258862,10456368.8,2.5,0.789,12.6,11.42
Bahamas,2015.0,0.0,147.0,5.111999999999999,95.0,0.0,64.5,0.0,95.0,6.7219999999999995,95.0,0.1,2640.3200156,10201468.4,2.5,0.79,12.6,11.4
Bahrain,2000.0,0.0,92.0,2.15,97.0,6.0,54.5,0.0,97.0,3.51,97.0,0.1,13636.34668,5175985.2,6.2,0.786,13.2,22.0
Bahrain,2001.0,0.0,9.0,1.95,99.0,5.0,54.8,0.0,99.0,3.8,99.0,0.1,12868.211,57438499.2,6.2,0.794,13.3,21.6
Bahrain,2002.0,0.0,87.0,1.99,98.0,8.0,55.0,0.0,98.0,3.89,98.0,0.1,1312.33457,3422776.0,6.2,0.796,13.5,21.2
Bahrain,2003.0,0.0,85.0,2.16,98.0,12.0,55.2,0.0,97.0,3.74,97.0,0.1,14221.99259,978415.0,6.1,0.798,13.7,20.8
Bahrain,2004.0,0.0,83.0,2.16,98.0,11.0,55.6,0.0,98.0,3.37,98.0,0.1,15846.47641,1369542.6,6.1,0.803,13.9,20.4
Bahrain,2005.0,0.0,81.0,2.05,98.0,4.0,56.1,0.0,98.0,3.16,98.0,0.1,17959.17854,553038.6,6.1,0.806,14.0,20.0
Bahrain,2006.0,0.0,79.0,2.1,98.0,3.0,56.8,0.0,98.0,3.8,98.0,0.1,1937.99549,644449.8,6.1,0.81,14.2,19.7
Bahrain,2007.0,0.0,77.0,2.0,97.0,7.0,57.6,0.0,97.0,3.8,97.0,0.1,2977.1153,721307.6,6.1,0.813,14.4,19.4
Bahrain,2008.0,0.0,76.0,2.0,97.0,2.0,58.5,0.0,97.0,3.17,97.0,0.1,2367.56535,498278.6,6.0,0.815,14.4,19.03333333333333
Bahrain,2009.0,0.0,74.0,1.95,98.0,3.0,59.3,0.0,97.0,3.79,98.0,0.1,19356.67236,6446548.0,6.0,0.814,14.4,18.666666666666668
Bahrain,2010.0,0.0,73.0,1.93,99.0,0.0,6.1,0.0,99.0,3.64,99.0,0.1,2722.1389,2323644.2,6.0,0.81,14.4,18.3
Bahrain,2011.0,0.0,76.0,1.66,99.0,0.0,6.8,0.0,99.0,3.4,99.0,0.1,2281.1242,2196120.2,6.1,0.812,14.4,18.0
Bahrain,2012.0,0.0,71.0,1.7,99.0,0.0,61.5,0.0,99.0,4.37,99.0,0.1,23649.36661,150451.8,6.1,0.812,14.5,17.7
Bahrain,2013.0,0.0,7.0,1.65,99.0,0.0,62.2,0.0,99.0,4.69,99.0,0.1,251.18329,159925.2,6.1,0.815,14.5,17.400000000000002
Bahrain,2014.0,0.0,7.0,1.57,98.0,46.0,62.9,0.0,98.0,4.98,98.0,0.1,24983.3792,6446548.0,6.1,0.82,14.5,17.1
Bahrain,2015.0,0.0,69.0,5.086,98.0,0.0,63.6,0.0,98.0,6.012,98.0,0.1,22688.87824,6036312.4,6.2,0.823,14.5,16.8
Bangladesh,2000.0,0.0,173.0,0.01,73.6,5098.0,1.4,316.0,83.0,2.33,82.0,0.1,45.63371,131581243.0,2.9,0.459,7.3,44.2
Bangladesh,2001.0,0.0,168.0,0.01,84.6,4414.0,1.8,298.0,85.0,2.47,85.0,0.1,42.5981152,1341716.0,2.7,0.468,7.5,44.2
Bangladesh,2002.0,0.0,164.0,0.01,75.6,3484.0,11.2,280.0,83.0,2.59,83.0,0.1,4.6135745,1366667.0,2.5,0.476,7.7,44.2
Bangladesh,2003.0,0.0,161.0,0.01,5.0,4067.0,11.6,264.0,9.0,2.51,87.0,0.1,432.7388972,139191.0,2.3,0.484,7.9,44.2
Bangladesh,2004.0,0.0,158.0,0.01,11.0,9743.0,12.0,247.0,88.0,2.62,99.0,0.1,46.7579167,14137489.0,2.1,0.491,8.1,44.2
Bangladesh,2005.0,0.0,155.0,0.01,45.0,25934.0,12.5,231.0,94.0,2.68,93.0,0.1,484.155471,14343111.0,19.9,0.499,8.2,44.2
Bangladesh,2006.0,0.0,152.0,0.01,86.0,6192.0,13.0,215.0,95.0,2.8,94.0,0.1,494.51466,1453684.0,19.7,0.506,8.4,44.2
Bangladesh,2007.0,0.0,151.0,0.01,95.0,2924.0,13.5,201.0,96.0,2.8,94.0,0.1,541.651484,147139191.0,19.5,0.513,8.6,44.2
Bangladesh,2008.0,0.0,147.0,0.01,96.0,2660.0,14.0,186.0,96.0,2.85,96.0,0.1,615.7775411,14885814.0,19.3,0.52,8.6,44.2
Bangladesh,2009.0,0.0,144.0,0.01,97.0,718.0,14.6,173.0,97.0,2.91,97.0,0.1,681.125368,1545478.0,19.1,0.523,8.4,44.2
Bangladesh,2010.0,0.0,142.0,0.01,94.0,788.0,15.2,161.0,94.0,3.6,94.0,0.1,757.6717572,15214912.0,18.9,0.535,8.9,44.2
Bangladesh,2011.0,0.0,14.0,0.01,96.0,5625.0,15.8,150.0,96.0,3.16,96.0,0.1,835.789341,153911916.0,18.7,0.545,9.4,43.14
Bangladesh,2012.0,0.0,137.0,0.01,94.0,1986.0,16.4,139.0,94.0,3.8,94.0,0.1,856.342857,15572753.0,18.5,0.557,9.9,42.08
Bangladesh,2013.0,0.0,135.0,0.01,96.0,237.0,17.0,130.0,96.0,2.88,96.0,0.1,951.8894535,157571292.0,18.3,0.565,10.0,41.02
Bangladesh,2014.0,0.0,132.0,0.01,97.0,289.0,17.7,121.0,97.0,2.82,97.0,0.1,184.56543,15945279.0,18.1,0.57,10.0,39.96
Bangladesh,2015.0,0.0,129.0,0.6579999999999999,97.0,240.0,18.3,113.0,97.0,6.036,97.0,0.1,121.15812,1612886.0,17.9,0.575,10.2,38.9
Barbados,2000.0,0.0,127.0,7.43,96.0,0.0,43.0,0.0,86.0,5.16,93.0,0.9,11568.1111,41655115.8,4.3,0.741,14.0,9.5
Barbados,2001.0,0.0,125.0,7.38,18.0,0.0,43.8,0.0,93.0,5.47,84.0,0.7,11513.87189,7152157.8,4.2,0.75,14.0,9.36
Barbados,2002.0,0.0,123.0,7.59,66.0,0.0,44.6,0.0,86.0,5.76,87.0,0.8,11675.39395,4881479.6,4.2,0.749,14.0,9.22
Barbados,2003.0,0.0,121.0,7.65,91.0,0.0,45.4,0.0,9.0,5.82,89.0,0.4,1228.5447,2038025.4,4.1,0.753,14.2,9.08
Barbados,2004.0,0.0,119.0,7.68,93.0,0.0,46.2,0.0,93.0,5.71,93.0,0.2,12868.8639,1654073.0,4.1,0.757,14.4,8.940000000000001
Barbados,2005.0,0.0,117.0,8.01,92.0,0.0,46.9,0.0,91.0,5.38,92.0,0.1,14223.86576,1164993.6,4.0,0.761,14.6,8.8
Barbados,2006.0,0.0,115.0,8.39,84.0,0.0,47.7,0.0,85.0,5.27,84.0,0.1,15646.5591,2054270.2,4.0,0.766,14.8,8.65
Barbados,2007.0,0.0,113.0,8.47,93.0,0.0,48.4,0.0,93.0,5.64,93.0,0.1,16462.48556,798005.6,3.9,0.771,15.0,8.5
Barbados,2008.0,0.0,111.0,8.95,85.0,0.0,49.2,0.0,85.0,6.1,85.0,0.1,1657.3228,16492015.4,3.9,0.775,15.3,8.366666666666667
Barbados,2009.0,0.0,19.0,8.46,93.0,0.0,49.9,0.0,93.0,6.21,93.0,0.1,16523.32388,6577176.2,3.8,0.779,15.5,8.233333333333333
Barbados,2010.0,0.0,16.0,8.41,86.0,0.0,5.7,0.0,9.0,6.17,86.0,0.1,1595.91232,1000109.4,3.8,0.781,15.8,8.1
Barbados,2011.0,0.0,14.0,8.51,91.0,0.0,51.4,0.0,91.0,6.67,91.0,0.1,15534.1574,6171750.6,3.8,0.78,15.5,8.0
Barbados,2012.0,0.0,12.0,8.61,87.0,0.0,52.2,0.0,88.0,7.43,87.0,0.1,15384.8749,6446548.0,3.8,0.785,15.3,7.899999999999999
Barbados,2013.0,0.0,11.0,8.74,91.0,0.0,53.0,0.0,91.0,7.57,91.0,0.1,15472.7814,6171750.6,3.8,0.792,15.3,7.8
Barbados,2014.0,0.0,1.0,8.82,94.0,0.0,53.7,0.0,95.0,7.47,94.0,0.1,15359.66971,6446548.0,3.8,0.793,15.3,7.699999999999999
Barbados,2015.0,0.0,98.0,8.661999999999999,97.0,0.0,54.5,0.0,97.0,7.856,97.0,0.1,15557.8381,2153675.6,3.8,0.794,15.3,7.6
Belarus,2000.0,0.0,247.0,12.98,7.0,21.0,54.4,1.0,99.0,6.13,99.0,0.1,1276.28834,997961.0,2.7,0.675,13.1,42.8
Belarus,2001.0,0.0,254.0,10.74,93.0,45.0,54.9,1.0,99.0,6.62,99.0,0.1,1244.373185,9928549.0,2.6,0.681,13.3,42.14
Belarus,2002.0,0.0,262.0,12.23,99.0,14.0,55.3,1.0,99.0,6.47,99.0,0.1,1479.383142,9865548.0,2.5,0.687,13.6,41.48
Belarus,2003.0,0.0,253.0,11.17,56.0,21.0,55.8,1.0,53.0,6.59,5.0,0.1,1819.525644,9796749.0,2.5,0.695,13.9,40.82
Belarus,2004.0,0.0,247.0,12.05,99.0,2.0,56.2,1.0,99.0,6.59,99.0,0.1,2378.33927,973146.0,2.4,0.703,14.1,40.16
Belarus,2005.0,0.0,252.0,11.01,99.0,1.0,56.7,1.0,98.0,6.89,99.0,0.1,3126.71767,9663915.0,2.3,0.713,14.4,39.5
Belarus,2006.0,0.0,243.0,12.6,98.0,149.0,57.2,1.0,97.0,6.34,99.0,0.1,3848.215966,964924.0,2.2,0.723,14.6,38.85
Belarus,2007.0,0.0,226.0,14.22,91.0,1.0,57.7,1.0,9.0,6.44,95.0,0.1,4735.484827,956953.0,2.2,0.739,14.9,38.2
Belarus,2008.0,0.0,224.0,14.67,98.0,0.0,58.2,1.0,98.0,5.95,97.0,0.1,6376.183153,9527985.0,2.1,0.755,15.1,37.6
Belarus,2009.0,0.0,226.0,14.09,98.0,0.0,58.7,1.0,98.0,6.9,96.0,0.1,5176.172649,956765.0,2.1,0.771,15.4,37.0
Belarus,2010.0,0.0,222.0,14.44,96.0,1.0,59.3,1.0,99.0,5.55,98.0,0.1,63.38877,949583.0,2.0,0.78,15.5,36.4
Belarus,2011.0,0.0,232.0,17.31,98.0,50.0,59.9,1.0,98.0,4.92,98.0,0.1,6519.71753,9473172.0,2.0,0.787,15.5,35.8
Belarus,2012.0,0.0,194.0,16.35,97.0,10.0,6.5,1.0,98.0,5.1,98.0,0.1,694.243915,9464495.0,2.0,0.793,15.6,35.2
Belarus,2013.0,0.0,23.0,14.66,98.0,16.0,61.1,1.0,98.0,6.7,98.0,0.1,7978.825443,9465997.0,2.0,0.796,15.7,34.6
Belarus,2014.0,0.0,199.0,13.94,97.0,64.0,61.7,0.0,97.0,5.69,97.0,0.1,8318.429294,9474511.0,1.9,0.796,15.7,34.0
Belarus,2015.0,0.0,196.0,2.648,99.0,2.0,62.3,0.0,99.0,6.837999999999999,99.0,0.1,5949.11677,9489616.0,1.9,0.798,15.6,33.4
Belgium,2000.0,1.0,11.0,11.21,6.0,0.0,58.1,1.0,96.0,8.12,95.0,0.1,2327.4591,125125.0,0.8,0.869,18.0,30.9
Belgium,2001.0,1.0,1.0,11.01,6.0,83.0,58.5,1.0,96.0,8.29,95.0,0.1,23121.56635,128657.0,0.8,0.873,18.2,30.7
Belgium,2002.0,1.0,99.0,11.29,6.0,0.0,59.0,1.0,96.0,8.46,95.0,0.1,2552.3328,1332785.0,0.8,0.875,18.8,30.5
Belgium,2003.0,1.0,95.0,11.28,64.0,44.0,59.4,1.0,96.0,9.0,95.0,0.1,3743.95693,1376133.0,0.8,0.878,18.6,30.3
Belgium,2004.0,1.0,91.0,12.05,64.0,61.0,59.8,1.0,96.0,9.0,95.0,0.1,35589.71295,1421137.0,0.8,0.88,18.8,30.1
Belgium,2005.0,1.0,89.0,12.27,77.0,26.0,6.2,1.0,97.0,9.0,97.0,0.1,36967.28292,1478617.0,0.8,0.861,15.7,29.9
Belgium,2006.0,1.0,85.0,10.98,94.0,15.0,6.6,1.0,99.0,9.0,98.0,0.1,38852.3613,1547958.0,0.8,0.865,15.7,29.65
Belgium,2007.0,1.0,86.0,10.25,94.0,64.0,6.9,1.0,99.0,9.0,98.0,0.1,4443.83131,16257.0,0.8,0.871,15.8,29.4
Belgium,2008.0,1.0,87.0,10.47,98.0,98.0,61.3,1.0,99.0,9.0,99.0,0.1,48424.58927,179973.0,0.8,0.874,15.8,29.266666666666666
Belgium,2009.0,1.0,85.0,10.05,97.0,33.0,61.6,1.0,98.0,1.39,98.0,0.1,4488.5615,1796493.0,0.9,0.876,15.8,29.133333333333333
Belgium,2010.0,1.0,81.0,10.22,97.0,40.0,61.9,1.0,98.0,1.17,98.0,0.1,4438.23741,1895586.0,0.9,0.878,15.9,29.0
Belgium,2011.0,1.0,8.0,10.11,97.0,576.0,62.3,1.0,98.0,1.42,98.0,0.1,4772.77415,1147744.0,0.9,0.884,16.1,28.8
Belgium,2012.0,1.0,78.0,10.08,98.0,109.0,62.6,1.0,99.0,1.54,99.0,0.1,4474.5717,11128246.0,0.9,0.886,16.2,28.6
Belgium,2013.0,1.0,77.0,11.77,98.0,39.0,63.0,1.0,99.0,1.57,99.0,0.1,4651.38647,11182817.0,1.0,0.889,16.3,28.4
Belgium,2014.0,1.0,76.0,12.6,98.0,70.0,63.4,1.0,99.0,1.59,99.0,0.1,47439.39684,112957.0,1.0,0.89,16.3,28.2
Belgium,2015.0,1.0,74.0,9.319999999999999,98.0,47.0,63.7,1.0,99.0,6.994,99.0,0.1,4356.875,11274196.0,1.0,0.895,16.6,28.0
Belize,2000.0,0.0,196.0,4.79,76.0,0.0,4.8,0.0,91.0,3.98,91.0,0.3,3364.423711,247315.0,3.8,0.668,11.7,13.7
Belize,2001.0,0.0,21.0,4.9,96.0,0.0,41.4,0.0,96.0,4.5,96.0,0.4,3419.275719,254984.0,3.7,0.677,11.8,13.42
Belize,2002.0,0.0,199.0,4.99,97.0,0.0,42.0,0.0,93.0,4.38,89.0,0.1,3556.561825,26226.0,3.7,0.678,11.9,13.14
Belize,2003.0,0.0,21.0,5.67,96.0,0.0,42.6,0.0,95.0,4.53,96.0,1.5,3679.99523,26913.0,3.6,0.684,12.2,12.86
Belize,2004.0,0.0,197.0,6.2,97.0,0.0,43.2,0.0,97.0,4.39,97.0,0.8,3831.53819,27689.0,3.6,0.691,12.5,12.58
Belize,2005.0,0.0,191.0,6.25,96.0,0.0,43.8,0.0,96.0,4.45,96.0,0.8,3933.332215,283277.0,3.6,0.695,12.8,12.3
Belize,2006.0,0.0,184.0,6.48,98.0,0.0,44.4,0.0,98.0,4.4,98.0,0.6,4187.3783,29747.0,3.6,0.692,12.3,12.05
Belize,2007.0,0.0,181.0,7.24,96.0,0.0,45.0,0.0,97.0,4.76,96.0,0.6,4324.876427,29847.0,3.5,0.7,12.8,11.8
Belize,2008.0,0.0,181.0,7.22,94.0,0.0,45.7,0.0,94.0,5.9,94.0,0.1,447.22796,36165.0,3.5,0.699,12.8,11.533333333333331
Belize,2009.0,0.0,184.0,6.85,97.0,0.0,46.3,0.0,98.0,5.81,97.0,0.3,4258.788611,313929.0,3.5,0.7,12.7,11.266666666666667
Belize,2010.0,0.0,186.0,6.76,96.0,0.0,47.0,0.0,96.0,5.85,96.0,0.2,4344.15177,32168.0,3.5,0.7,12.4,11.0
Belize,2011.0,0.0,188.0,6.64,95.0,0.0,47.8,0.0,95.0,5.61,95.0,0.5,4516.24675,329192.0,3.5,0.7,12.4,10.8
Belize,2012.0,0.0,189.0,6.66,98.0,0.0,48.5,0.0,98.0,5.45,98.0,0.1,4673.63848,33671.0,3.5,0.702,12.5,10.6
Belize,2013.0,0.0,18.0,6.56,95.0,0.0,49.3,0.0,95.0,5.79,95.0,0.2,4688.538443,344181.0,3.4,0.706,12.9,10.4
Belize,2014.0,0.0,177.0,6.58,95.0,0.0,5.1,0.0,95.0,5.79,95.0,0.2,4852.223666,351694.0,3.4,0.705,12.8,10.2
Belize,2015.0,0.0,175.0,7.194,94.0,0.0,5.9,0.0,94.0,4.894,94.0,0.2,4849.997495,359288.0,3.5,0.706,12.8,10.0
Benin,2000.0,0.0,279.0,1.34,82.4,4244.0,18.4,40.0,78.0,4.34,78.0,2.0,374.1923942,6865951.0,9.7,0.389,6.4,17.6
Benin,2001.0,0.0,281.0,1.29,31.2,5859.0,18.8,40.0,77.0,4.69,76.0,2.1,378.73654,776733.0,9.5,0.395,6.6,16.84
Benin,2002.0,0.0,283.0,1.23,15.0,1588.0,19.2,40.0,76.0,4.27,75.0,2.1,418.6985763,7295394.0,9.3,0.407,7.3,16.080000000000002
Benin,2003.0,0.0,285.0,1.35,73.0,217.0,19.7,40.0,75.0,4.63,73.0,2.1,519.2922847,752555.0,9.1,0.416,7.7,15.32
Benin,2004.0,0.0,285.0,1.15,75.0,262.0,2.1,39.0,74.0,4.56,72.0,2.1,583.493514,7754.0,8.9,0.423,8.1,14.56
Benin,2005.0,0.0,285.0,1.13,7.0,210.0,2.5,39.0,73.0,4.73,7.0,2.1,61.799977,7982225.0,8.7,0.43,8.5,13.8
Benin,2006.0,0.0,284.0,1.19,74.0,176.0,21.0,39.0,76.0,4.75,74.0,2.0,625.8392,8216896.0,8.5,0.434,8.7,13.2
Benin,2007.0,0.0,283.0,1.12,82.0,341.0,21.5,39.0,82.0,4.55,82.0,2.0,76.535419,8454791.0,8.3,0.438,8.9,12.6
Benin,2008.0,0.0,278.0,1.28,75.0,928.0,22.0,39.0,77.0,4.2,75.0,1.8,82.1513498,8696916.0,8.1,0.444,9.1,12.033333333333331
Benin,2009.0,0.0,259.0,1.16,79.0,1461.0,22.5,39.0,8.0,4.46,79.0,1.6,793.45243,894476.0,7.9,0.448,9.3,11.466666666666669
Benin,2010.0,0.0,254.0,1.33,76.0,392.0,23.0,39.0,77.0,4.95,76.0,1.4,757.695974,9199259.0,7.8,0.451,9.5,10.9
Benin,2011.0,0.0,251.0,1.4,75.0,426.0,23.5,39.0,77.0,5.37,75.0,1.4,825.9427854,94682.0,7.6,0.454,9.8,10.44
Benin,2012.0,0.0,251.0,0.01,8.0,288.0,24.1,39.0,8.0,4.86,8.0,1.3,837.9551,972916.0,7.4,0.458,10.0,9.98
Benin,2013.0,0.0,251.0,0.01,77.0,637.0,24.6,39.0,73.0,4.59,77.0,1.2,915.2674586,14451.0,7.2,0.466,10.3,9.52
Benin,2014.0,0.0,252.0,0.01,78.0,786.0,25.2,39.0,74.0,4.59,78.0,1.1,943.686575,1286712.0,7.1,0.475,10.7,9.06
Benin,2015.0,0.0,249.0,2.162,82.0,55.0,25.7,39.0,78.0,4.936,82.0,1.0,783.94791,1575952.0,6.9,0.481,10.7,8.6
Bhutan,2000.0,0.0,312.0,0.17,98.0,418.0,13.9,1.0,98.0,6.91,92.0,0.1,765.8632358,573416.0,19.2,0.291,7.3,32.9
Bhutan,2001.0,0.0,29.0,0.14,89.0,756.0,14.4,1.0,88.0,5.91,88.0,0.1,87.9387673,5896.0,18.9,0.291,7.6,32.0
Bhutan,2002.0,0.0,282.0,0.29,83.0,27.0,14.9,1.0,89.0,7.75,86.0,0.1,885.6382245,66399.0,18.6,0.291,8.0,31.1
Bhutan,2003.0,0.0,273.0,0.52,95.0,0.0,15.5,1.0,96.0,4.9,95.0,0.2,997.7417141,623434.0,18.3,0.291,8.4,30.2
Bhutan,2004.0,0.0,263.0,0.96,89.0,3.0,16.1,1.0,9.0,4.41,89.0,0.3,197.45788,64282.0,18.0,0.291,8.8,29.3
Bhutan,2005.0,0.0,254.0,0.73,95.0,11.0,16.7,1.0,95.0,5.28,95.0,0.3,1247.61392,656639.0,17.8,0.291,9.2,28.4
Bhutan,2006.0,0.0,245.0,0.29,95.0,2.0,17.4,1.0,96.0,5.27,95.0,0.3,1335.45696,672228.0,17.5,0.291,9.6,27.65
Bhutan,2007.0,0.0,238.0,0.16,95.0,11.0,18.0,1.0,93.0,5.88,95.0,0.3,1741.142552,686958.0,17.3,0.291,10.1,26.9
Bhutan,2008.0,0.0,234.0,0.21,96.0,7.0,18.8,1.0,96.0,6.58,96.0,0.4,1795.18137,795.0,17.1,0.291,10.5,26.23333333333333
Bhutan,2009.0,0.0,232.0,0.17,93.0,6.0,19.5,1.0,93.0,6.3,93.0,0.4,177.234497,714458.0,16.8,0.291,10.9,25.566666666666663
Bhutan,2010.0,0.0,228.0,0.28,91.0,21.0,2.3,1.0,92.0,5.17,91.0,0.5,2178.921383,727641.0,16.6,0.291,11.4,24.9
Bhutan,2011.0,0.0,225.0,0.23,95.0,10.0,21.1,1.0,95.0,4.73,95.0,0.5,2458.45976,7451.0,16.3,0.572,11.9,24.3
Bhutan,2012.0,0.0,223.0,0.01,97.0,1.0,21.9,1.0,97.0,3.7,97.0,0.6,2422.816,752967.0,16.1,0.581,12.3,23.7
Bhutan,2013.0,0.0,219.0,0.01,97.0,0.0,22.7,1.0,97.0,3.83,97.0,0.6,235.882889,764961.0,15.9,0.589,12.6,23.1
Bhutan,2014.0,0.0,216.0,0.01,99.0,0.0,23.6,1.0,98.0,3.57,99.0,0.5,2522.7968,776448.0,15.7,0.596,12.5,22.5
Bhutan,2015.0,0.0,211.0,2.556,99.0,11.0,24.5,0.0,98.0,5.486,99.0,0.5,2613.645177,787386.0,15.4,0.604,12.5,21.9
Bolivia,2000.0,0.0,243.0,2.32,77.0,122.0,42.6,20.0,74.0,5.67,75.0,0.1,436.06240676,3814341.4,1.5,0.6,13.3,35.1
Bolivia,2001.0,0.0,238.0,2.2,77.0,0.0,43.3,19.0,71.0,6.31,71.0,0.1,274.12645244,995119.0,1.5,0.607,13.7,33.4
Bolivia,2002.0,0.0,234.0,2.26,77.0,0.0,44.0,18.0,76.0,6.53,77.0,0.1,288.25700539999997,1122538.6,1.4,0.61,14.0,31.700000000000003
Bolivia,2003.0,0.0,23.0,2.37,8.0,0.0,44.7,17.0,82.0,5.3,88.0,0.2,4091.7101900000002,2252948.8,1.4,0.617,14.4,30.0
Bolivia,2004.0,0.0,226.0,2.66,84.0,0.0,45.4,16.0,84.0,5.22,84.0,0.2,122.03799013999999,3678253.0,1.4,0.62,14.6,28.3
Bolivia,2005.0,0.0,222.0,2.86,85.0,0.0,46.0,16.0,84.0,5.67,85.0,0.2,912.7019384000001,1451609.6,1.3,0.622,14.4,26.6
Bolivia,2006.0,0.0,219.0,3.23,83.0,0.0,46.7,15.0,82.0,5.19,83.0,0.2,904.4607840000001,2105888.8,1.3,0.625,14.3,25.25
Bolivia,2007.0,0.0,216.0,3.47,84.0,0.0,47.3,14.0,85.0,4.96,84.0,0.2,890.562866,1596034.4,1.3,0.626,14.1,23.9
Bolivia,2008.0,0.0,211.0,3.77,88.0,0.0,48.0,13.0,87.0,5.0,88.0,0.2,2147.9788976,2558760.8,1.3,0.632,14.0,22.83333333333333
Bolivia,2009.0,0.0,27.0,3.87,93.0,0.0,48.6,12.0,92.0,5.76,93.0,0.2,405.2015306,654925.4,1.2,0.636,13.8,21.766666666666666
Bolivia,2010.0,0.0,22.0,3.95,91.0,0.0,49.3,12.0,9.0,5.44,91.0,0.2,360.38233006,415235.4,1.2,0.643,13.8,20.7
Bolivia,2011.0,0.0,198.0,3.93,95.0,0.0,49.9,11.0,95.0,5.49,95.0,0.2,1461.5172846,2413597.6,1.2,0.649,13.8,19.84
Bolivia,2012.0,0.0,194.0,3.89,93.0,0.0,5.6,11.0,93.0,5.56,93.0,0.1,1268.7212499999998,6171186.2,1.2,0.655,13.8,18.98
Bolivia,2013.0,0.0,192.0,3.78,94.0,0.0,51.2,10.0,95.0,5.96,94.0,0.1,1000.4070810000001,2587763.4,1.2,0.661,13.8,18.12
Bolivia,2014.0,0.0,189.0,3.62,98.0,0.0,51.9,10.0,99.0,6.33,98.0,0.1,3149.2671748000002,3352850.4,1.2,0.666,13.8,17.259999999999998
Bolivia,2015.0,0.0,186.0,2.27,99.0,0.0,52.6,10.0,99.0,5.840000000000001,99.0,0.1,3723.2403340000005,3357429.6,1.2,0.671,13.8,16.4
Bosnia and Herzegovina,2000.0,0.0,116.0,3.64,98.2,43.0,47.6,0.0,87.0,7.9,85.0,0.1,1461.7552,376676.0,3.3,0.291,4.4,44.2
Bosnia and Herzegovina,2001.0,0.0,113.0,3.85,96.8,0.0,48.2,0.0,92.0,7.16,91.0,0.1,1524.41222,3771284.0,3.2,0.291,11.6,44.2
Bosnia and Herzegovina,2002.0,0.0,11.0,3.84,83.6,28.0,48.8,0.0,86.0,7.1,8.0,0.1,1761.537647,377587.0,3.1,0.291,11.9,44.2
Bosnia and Herzegovina,2003.0,0.0,12.0,4.14,86.0,18.0,49.4,0.0,87.0,7.94,87.0,0.1,2214.732246,3779247.0,3.0,0.291,12.1,44.2
Bosnia and Herzegovina,2004.0,0.0,99.0,4.25,36.0,28.0,49.9,0.0,87.0,9.0,84.0,0.1,265.642661,3781287.0,3.0,0.291,12.3,44.2
Bosnia and Herzegovina,2005.0,0.0,12.0,4.56,93.0,23.0,5.5,0.0,95.0,8.5,93.0,0.1,2968.41186,378153.0,2.9,0.291,12.5,43.7
Bosnia and Herzegovina,2006.0,0.0,1.0,4.82,9.0,17.0,51.0,0.0,91.0,8.28,87.0,0.1,344.321698,3779468.0,2.9,0.697,12.7,43.2
Bosnia and Herzegovina,2007.0,0.0,16.0,5.16,94.0,166.0,51.5,0.0,95.0,8.37,95.0,0.1,418.292176,3774.0,2.8,0.703,12.9,42.7
Bosnia and Herzegovina,2008.0,0.0,98.0,5.13,88.0,8.0,52.1,0.0,92.0,8.58,91.0,0.1,575.31664,3763599.0,2.8,0.71,13.1,42.16666666666667
Bosnia and Herzegovina,2009.0,0.0,97.0,4.75,9.0,22.0,52.6,0.0,9.0,9.0,9.0,0.1,4697.89732,3746561.0,2.7,0.716,13.3,41.63333333333333
Bosnia and Herzegovina,2010.0,0.0,94.0,4.54,89.0,45.0,53.1,0.0,9.0,9.0,89.0,0.1,4611.47298,372284.0,2.6,0.717,13.3,41.1
